digit,M_connections,N_axons,T,N_positive_samples,Accuracy LR,Accuracy FF,Accuracy IF,Accuracy baseline,release probability,train_epochs,test_epochs
3,8,100,20,2048,94.44,92.30333333333334,90.57666666666667,89.9,0.5,15,3
3,5,100,50,7000,94.93,93.25,89.9,89.9,1.0,1,1
8,3,100,50,512,91.55333333333333,90.38333333333334,90.25999999999999,90.25999999999999,0.5,15,3
7,5,100,20,128,94.94,92.45333333333333,90.32333333333334,89.72,0.5,15,3
9,5,100,10,7000,92.58999999999999,90.23,90.02,89.91,1.0,1,1
4,1,100,10,4096,95.26,91.25,91.12,90.18,1.0,15,3
3,2,100,50,64,93.62,90.03,89.9,89.9,1.0,15,3
7,5,100,30,5000,96.89,94.65,90.16999999999999,89.72,1.0,15,3
2,5,100,30,32,91.62,89.96,89.92,89.68,1.0,15,3
2,5,100,30,4096,95.77,95.35,90.98,89.68,1.0,15,3
3,1,100,20,1024,95.0,90.64,91.02,89.9,1.0,15,3
1,5,100,10,5000,97.92,88.67,89.23,88.64999999999999,1.0,1,1
3,5,100,50,7000,94.93,93.5,89.91,89.9,1.0,1,1
4,8,100,20,2048,94.44666666666667,91.72333333333333,90.71666666666667,90.18,0.5,15,3
7,5,100,30,1024,96.78999999999999,95.05,90.51,89.72,1.0,15,3
4,5,100,10,5000,95.27,92.78,91.36,90.18,1.0,15,3
2,2,100,20,2048,94.94666666666667,93.01666666666667,91.10666666666667,89.68,0.5,15,3
4,5,100,30,1024,94.39,91.81666666666666,90.21666666666667,90.18,0.5,15,3
8,5,100,10,5000,93.33,90.32,90.25999999999999,90.25999999999999,1.0,15,3
0,5,100,100,7000,98.0,91.18,90.2,90.2,1.0,1,1
2,5,100,20,1024,94.67666666666666,93.8,91.33,89.68,0.5,15,3
3,1,100,10,4096,95.5,91.0,91.08000000000001,89.9,1.0,15,3
4,5,100,30,7000,94.87,92.56,90.42999999999999,90.18,1.0,1,1
2,5,100,30,5000,95.0,94.49,91.02,89.68,1.0,1,1
3,3,100,30,1024,94.62333333333333,92.7,90.15333333333334,89.9,0.5,15,3
2,2,100,20,4096,94.96333333333334,93.04666666666667,91.14999999999999,89.68,0.5,15,3
3,10,100,20,2048,95.19999999999999,93.33,91.12,89.9,1.0,15,3
3,5,100,20,1024,94.41666666666667,91.63333333333334,90.53999999999999,89.9,0.5,15,3
3,5,100,30,512,94.10333333333334,92.24,90.2,89.9,0.5,15,3
7,2,100,10,2048,97.24000000000001,93.78999999999999,91.18,89.72,1.0,15,3
5,5,100,60,7000,93.87,92.58,91.08000000000001,91.08000000000001,1.0,1,1
4,5,100,10,1024,95.39,92.7,91.47,90.18,1.0,15,3
3,8,100,10,4096,95.77,92.47999999999999,91.02,89.9,1.0,15,3
2,2,100,10,2048,94.84,92.95,91.18333333333334,89.68,0.5,15,3
3,3,100,30,1024,95.28999999999999,93.22,90.48,89.9,1.0,15,3
3,3,100,20,2048,94.56,91.75333333333333,90.53666666666666,89.9,0.5,15,3
5,1,100,20,5000,93.57,91.08000000000001,91.08000000000001,91.08000000000001,1.0,1,1
7,5,100,20,64,95.50999999999999,90.34,89.99000000000001,89.72,1.0,15,3
1,5,100,40,7000,97.87,92.58,88.64999999999999,88.64999999999999,1.0,1,1
7,5,100,30,16,90.78,89.72,89.72,89.72,1.0,15,3
2,3,100,20,2048,94.94,93.56,91.32333333333334,89.68,0.5,15,3
1,5,100,30,5000,98.22,90.25999999999999,88.74,88.64999999999999,1.0,15,3
2,1,100,10,1024,94.78999999999999,90.84,91.13666666666667,89.68,0.5,15,3
2,2,100,10,2048,94.61666666666667,92.66666666666666,91.11,89.68,0.5,15,3
5,10,100,20,512,92.26333333333334,91.33,91.08000000000001,91.08000000000001,0.25,15,3
2,5,100,30,16,90.81,89.85,89.78,89.68,1.0,15,3
0,5,100,100,5000,98.2,91.49000000000001,90.21000000000001,90.2,1.0,15,3
7,5,100,20,16,91.70333333333333,90.07666666666667,90.16999999999999,89.72,0.5,15,3
4,2,100,10,2048,93.78666666666666,91.33,90.69,90.18,0.5,15,3
7,1,100,20,2048,96.31,90.94333333333333,90.56333333333333,89.72,0.5,15,3
2,5,100,20,1024,95.63000000000001,93.94,91.66,89.68,1.0,15,3
2,5,100,30,7000,95.28,94.34,91.36,89.68,1.0,1,1
8,5,100,30,7000,93.02,91.10000000000001,90.25999999999999,90.25999999999999,1.0,1,1
7,10,100,40,512,95.7,94.62333333333333,89.84333333333333,89.72,0.5,15,3
2,3,100,30,2048,95.23333333333333,93.90333333333334,90.71000000000001,89.68,0.5,15,3
1,5,100,30,7000,98.00999999999999,90.32,88.64999999999999,88.64999999999999,1.0,1,1
3,1,100,30,6131,95.63000000000001,90.52,90.68,89.9,1.0,3,3
5,5,100,20,7000,94.13,91.72,91.08000000000001,91.08000000000001,1.0,1,1
1,5,100,40,7000,98.00999999999999,92.56,88.64999999999999,88.64999999999999,1.0,1,1
1,5,100,50,7000,97.92999999999999,93.8,88.64999999999999,88.64999999999999,1.0,1,1
4,5,100,20,64,91.44666666666666,90.68666666666667,90.46333333333332,90.18,0.5,15,3
6,1,100,50,5000,96.52,90.42,90.42,90.42,1.0,1,1
3,5,100,20,7000,95.19,92.16,91.09,89.9,1.0,1,1
8,1,100,40,5000,92.83,90.27,90.25999999999999,90.25999999999999,1.0,1,1
3,5,100,30,5000,95.28,93.25,90.42999999999999,89.9,1.0,15,3
8,5,100,80,5000,92.97999999999999,90.94,90.25999999999999,90.25999999999999,1.0,15,3
2,5,100,30,7000,95.33,94.76,91.24,89.68,1.0,1,1
3,5,100,40,7000,95.00999999999999,93.5,90.03999999999999,89.9,1.0,1,1
6,5,100,50,7000,96.78999999999999,94.39999999999999,90.42,90.42,1.0,1,1
3,5,100,80,7000,94.83,93.21000000000001,89.9,89.9,1.0,1,1
2,8,100,30,4096,95.89,95.09,90.92,89.68,1.0,15,3
7,5,100,30,64,95.46,90.78,90.14,89.72,1.0,15,3
2,5,100,80,5000,95.5,93.34,89.7,89.68,1.0,15,3
4,8,100,10,1024,93.81666666666668,91.47999999999999,90.73666666666666,90.18,0.5,15,3
4,3,100,20,2048,94.20666666666668,91.82000000000001,90.65666666666667,90.18,0.5,15,3
1,5,100,20,5000,98.16,89.35,89.49000000000001,88.64999999999999,1.0,15,3
4,5,100,10,2048,95.25,92.33,91.17,90.18,1.0,15,3
7,5,100,30,512,95.84333333333333,93.71666666666667,90.0,89.72,0.5,15,3
7,5,100,40,5000,97.08,95.11,90.03999999999999,89.72,1.0,15,3
2,5,100,40,7000,95.23,94.91000000000001,90.19,89.68,1.0,1,1
1,1,100,30,5000,97.78999999999999,88.64999999999999,88.64999999999999,88.64999999999999,1.0,1,1
2,5,100,100,7000,95.09,91.56,89.68,89.68,1.0,1,1
6,5,100,60,5000,96.7,94.56,90.42,90.42,1.0,1,1
4,1,100,10,2048,93.63666666666667,90.62666666666667,90.72,90.18,0.5,15,3
3,5,100,20,7000,95.42,92.63,91.03999999999999,89.9,1.0,1,1
1,5,100,60,5000,98.05,93.89,88.64999999999999,88.64999999999999,1.0,15,3
3,5,100,30,32,92.0,89.97,89.9,89.9,1.0,15,3
2,3,100,10,2048,94.64666666666666,92.94333333333333,91.13666666666667,89.68,0.5,15,3
5,10,100,20,64,91.45333333333333,91.09666666666666,91.08000000000001,91.08000000000001,0.5,15,3
4,8,100,20,2048,94.22333333333334,91.69333333333334,90.62666666666667,90.18,0.5,15,3
7,5,100,50,64,93.39,91.96666666666667,89.72,89.72,0.5,15,3
8,5,100,80,7000,92.56,90.83,90.25999999999999,90.25999999999999,1.0,1,1
3,5,100,100,512,94.26,92.06,89.9,89.9,0.5,15,3
4,1,100,10,4096,93.85,90.60666666666667,90.69333333333334,90.18,0.5,15,3
3,5,100,20,16,90.47666666666667,89.92666666666666,89.9,89.9,0.5,15,3
3,3,100,10,2048,95.5,91.82000000000001,90.9,89.9,1.0,15,3
3,5,100,20,128,94.37,90.42,90.53,89.9,1.0,15,3
2,5,100,10,16,92.31,90.08,90.19,89.68,1.0,15,3
5,2,100,50,512,92.78999999999999,91.72,91.08000000000001,91.08000000000001,1.0,15,3
6,5,100,10,5000,97.03,92.86,90.42,90.42,1.0,15,3
2,5,100,30,2048,95.54,94.73,91.08000000000001,89.68,1.0,15,3
2,5,100,10,32,93.47,90.86999999999999,90.62,89.68,1.0,15,3
2,5,100,30,5958,95.86,95.28999999999999,90.95,89.68,1.0,3,3
7,3,100,30,2048,97.0,94.53,90.25999999999999,89.72,1.0,15,3
3,1,100,20,2048,94.66,90.56,90.63333333333333,89.9,0.5,15,3
8,5,100,30,5000,93.23,91.14,90.25999999999999,90.25999999999999,1.0,15,3
3,10,100,10,2048,95.63000000000001,92.38,91.01,89.9,1.0,15,3
5,5,100,20,2048,93.53333333333333,91.61666666666667,91.08333333333334,91.08000000000001,0.75,15,3
2,5,100,60,7000,95.24000000000001,93.75,89.71000000000001,89.68,1.0,1,1
4,2,100,20,512,93.72,91.18666666666667,90.66333333333333,90.18,0.5,15,3
7,5,100,100,7000,96.88,93.27,89.72,89.72,1.0,1,1
1,5,100,40,5000,98.13,93.34,88.64999999999999,88.64999999999999,1.0,15,3
3,5,100,30,32,91.96,90.05,89.95,89.9,1.0,15,3
7,1,100,80,5000,96.72,89.73,89.73,89.72,1.0,1,1
7,5,100,80,7000,96.75,94.19999999999999,89.72,89.72,1.0,1,1
7,5,100,10,1024,96.11666666666666,92.58999999999999,90.50666666666667,89.72,0.5,15,3
0,5,100,100,5000,98.11,91.17,90.2,90.2,1.0,15,3
4,5,100,20,2048,93.99666666666666,91.81666666666666,90.7,90.18,0.5,15,3
4,5,100,10,64,91.99666666666667,90.49666666666667,90.76666666666667,90.18,0.5,15,3
3,5,100,100,7000,94.95,92.75,89.9,89.9,1.0,1,1
4,5,100,20,1024,94.17,91.82000000000001,90.63333333333333,90.18,0.5,15,3
7,5,100,10,32,94.96,90.99000000000001,89.72,89.72,1.0,15,3
7,5,100,50,5000,96.75,95.35,89.75,89.72,1.0,15,3
8,5,100,80,7000,92.84,90.89,90.25999999999999,90.25999999999999,1.0,1,1
1,5,100,50,7000,98.13,94.33,88.64999999999999,88.64999999999999,1.0,1,1
4,1,100,20,1024,95.15,91.86,91.14,90.18,1.0,15,3
5,1,100,40,5000,93.42,91.08000000000001,91.08000000000001,91.08000000000001,1.0,1,1
4,5,100,10,16,90.63333333333333,90.18,90.32666666666667,90.18,0.5,15,3
3,5,100,30,2048,94.67666666666666,92.67,90.20666666666666,89.9,0.5,15,3
3,8,100,30,4096,95.33,94.01,90.57,89.9,1.0,15,3
1,3,100,40,2048,97.91333333333333,91.20333333333333,88.64999999999999,88.64999999999999,0.75,15,3
2,5,100,30,2048,95.48,94.74000000000001,90.96,89.68,1.0,15,3
4,3,100,10,2048,95.17,92.24,91.47,90.18,1.0,15,3
8,5,100,40,7000,92.96,91.47999999999999,90.25999999999999,90.25999999999999,1.0,1,1
2,8,100,30,2048,95.54,94.99,91.02,89.68,1.0,15,3
3,5,100,100,7000,95.02000000000001,92.63,89.9,89.9,1.0,1,1
4,5,100,30,128,93.47,90.61,90.49000000000001,90.18,1.0,15,3
3,5,100,20,128,94.11,90.09,90.38000000000001,89.9,1.0,15,3
0,5,100,80,5000,98.27,92.25999999999999,90.22,90.2,1.0,15,3
9,5,100,10,7000,93.13,90.46,90.01,89.91,1.0,1,1
4,2,100,20,2048,95.0,92.53,91.19,90.18,1.0,15,3
7,5,100,40,1024,97.11999999999999,95.02000000000001,89.84,89.72,1.0,15,3
3,5,100,50,7000,95.03,93.81,89.9,89.9,1.0,1,1
3,5,100,30,5000,95.14,93.69,90.53999999999999,89.9,1.0,15,3
3,2,100,20,2048,94.76666666666667,91.42,90.50666666666667,89.9,0.5,15,3
9,3,100,10,1024,92.31,90.27,90.03333333333333,89.91,0.75,15,3
4,3,100,40,128,92.29333333333334,90.95,90.18666666666667,90.18,0.5,15,3
8,1,100,80,5000,93.11,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
7,5,100,10,1024,96.22666666666667,92.55333333333333,90.7,89.72,0.5,15,3
7,5,100,40,5000,96.96000000000001,95.52000000000001,90.05,89.72,1.0,15,3
4,8,100,20,2048,95.3,92.95,91.2,90.18,1.0,15,3
8,5,100,20,5000,93.35,90.86,90.25999999999999,90.25999999999999,1.0,15,3
8,5,100,10,7000,93.15,90.4,90.25999999999999,90.25999999999999,1.0,1,1
2,3,100,10,1024,95.74000000000001,94.17,92.0,89.68,1.0,15,3
2,5,100,100,5000,95.82000000000001,91.84,89.68,89.68,1.0,15,3
2,1,100,30,4096,95.82000000000001,91.94,91.03999999999999,89.68,1.0,15,3
0,5,100,60,5000,98.04,92.62,90.24,90.2,1.0,15,3
3,1,100,20,2048,95.37,90.49000000000001,90.84,89.9,1.0,15,3
3,5,100,20,32,91.3,90.29333333333334,90.31333333333333,89.9,0.5,15,3
2,2,100,20,4096,95.05,93.27333333333333,91.09333333333333,89.68,0.5,15,3
0,5,100,20,7000,97.82,91.82000000000001,90.2,90.2,1.0,1,1
3,5,100,20,2048,95.58,92.83,91.03,89.9,1.0,15,3
7,5,100,100,7000,96.93,93.05,89.72,89.72,1.0,1,1
2,5,100,30,1024,94.74333333333334,94.03,90.56333333333333,89.68,0.5,15,3
9,5,100,80,5000,92.82000000000001,91.8,89.91,89.91,1.0,15,3
5,3,100,30,1024,93.32333333333334,91.84333333333333,91.08000000000001,91.08000000000001,0.75,15,3
6,3,100,10,128,95.98,90.74,90.60000000000001,90.42,1.0,15,3
4,5,100,100,5000,95.02000000000001,90.73,90.18,90.18,1.0,1,1
4,5,100,20,5000,95.39999999999999,93.38,91.02,90.18,1.0,15,3
4,5,100,40,7000,94.73,92.67999999999999,90.18,90.18,1.0,1,1
2,5,100,10,256,94.32666666666667,92.33666666666667,91.14999999999999,89.68,0.5,15,3
6,5,100,10,7000,96.87,92.33,90.52,90.42,1.0,1,1
5,1,100,60,5000,93.37,91.08000000000001,91.08000000000001,91.08000000000001,1.0,1,1
7,5,100,30,16,90.97333333333333,90.17333333333333,89.82,89.72,0.5,15,3
7,5,100,10,1024,96.02666666666667,92.60666666666667,90.59333333333333,89.72,0.5,15,3
9,5,100,30,5000,92.93,91.66,89.92,89.91,1.0,15,3
6,5,100,80,7000,96.99,93.97999999999999,90.42,90.42,1.0,1,1
3,5,100,50,7000,95.03,93.77,89.94,89.9,1.0,1,1
2,3,100,30,2048,95.57,94.62,91.10000000000001,89.68,1.0,15,3
7,5,100,100,7000,96.67,93.27,89.72,89.72,1.0,1,1
4,2,100,30,2048,95.34,92.67999999999999,90.44,90.18,1.0,15,3
2,1,100,40,5000,95.15,90.42,90.18,89.68,1.0,1,1
4,3,100,10,4096,95.39999999999999,92.88,91.33,90.18,1.0,15,3
2,10,100,10,1024,94.74333333333334,92.78,90.96,89.68,0.5,15,3
3,5,100,40,7000,95.13000000000001,93.72,89.92,89.9,1.0,1,1
4,5,100,30,64,91.40333333333334,90.67333333333333,90.28666666666668,90.18,0.5,15,3
2,5,100,30,256,94.42,93.26,90.75,89.68,1.0,15,3
8,5,100,60,5000,92.77,91.01,90.25999999999999,90.25999999999999,1.0,15,3
8,5,100,40,5000,93.08999999999999,91.08000000000001,90.25999999999999,90.25999999999999,1.0,15,3
7,2,100,40,2048,96.63000000000001,93.17333333333333,89.83333333333333,89.72,0.75,15,3
4,5,100,10,7000,94.86,91.86999999999999,91.36,90.18,1.0,1,1
0,5,100,50,5000,97.87,93.0,90.22,90.2,1.0,15,3
8,5,100,30,7000,92.75,90.98,90.25999999999999,90.25999999999999,1.0,1,1
2,2,100,10,4096,96.00999999999999,93.99,92.0,89.68,1.0,15,3
2,5,100,10,16,90.92,89.88000000000001,90.29666666666667,89.68,0.5,15,3
3,5,100,10,16,91.31,89.90333333333334,90.02333333333333,89.9,0.5,15,3
4,1,100,30,1024,93.99,90.34333333333333,90.43666666666667,90.18,0.5,15,3
3,2,100,30,2048,95.39999999999999,92.54,90.46,89.9,1.0,15,3
5,5,100,20,7000,93.76,91.53999999999999,91.08000000000001,91.08000000000001,1.0,1,1
0,5,100,100,5000,98.35000000000001,91.45,90.2,90.2,1.0,15,3
4,2,100,20,2048,95.22,92.44,91.21000000000001,90.18,1.0,15,3
3,5,100,20,32,93.06,89.96,89.9,89.9,1.0,15,3
4,2,100,10,1024,95.17999999999999,92.35,91.3,90.18,1.0,15,3
4,3,100,10,1024,95.23,92.44,91.25999999999999,90.18,1.0,15,3
7,5,100,100,7000,96.87,93.55,89.72,89.72,1.0,1,1
3,5,100,20,64,92.81,89.99000000000001,90.06,89.9,1.0,15,3
3,3,100,30,2048,95.13000000000001,92.67,90.53999999999999,89.9,1.0,15,3
5,5,100,20,2048,93.11,91.54666666666667,91.08000000000001,91.08000000000001,0.5,15,3
3,5,100,20,1024,94.31,91.92,90.49666666666667,89.9,0.5,15,3
4,8,100,20,2048,95.45,92.75999999999999,91.07,90.18,1.0,15,3
4,2,100,20,2048,94.35666666666667,91.30333333333334,90.66666666666666,90.18,0.5,15,3
7,5,100,20,256,96.16,92.27,90.78,89.72,1.0,15,3
3,3,100,20,2048,94.98,92.30000000000001,90.92,89.9,1.0,15,3
3,2,100,30,2048,95.25,92.24,90.63,89.9,1.0,15,3
5,5,100,100,7000,93.2,91.63,91.08000000000001,91.08000000000001,1.0,1,1
4,5,100,30,128,92.83666666666667,91.47333333333333,90.46,90.18,0.5,15,3
4,1,100,10,2048,93.81666666666668,90.71333333333334,90.90333333333334,90.18,0.5,15,3
2,5,100,30,512,94.43333333333334,93.82333333333334,90.60333333333334,89.68,0.5,15,3
3,5,100,40,512,95.0,93.01,90.24,89.9,1.0,15,3
6,5,100,30,5000,96.92,94.66,90.42,90.42,1.0,15,3
7,5,100,10,1024,96.98,93.16,91.07,89.72,1.0,15,3
3,5,100,100,7000,94.99,92.61,89.9,89.9,1.0,1,1
7,5,100,20,7000,96.76,94.25,91.03999999999999,89.72,1.0,1,1
3,5,100,20,1024,95.11,92.51,90.82000000000001,89.9,1.0,15,3
3,5,100,60,5000,94.92,93.8,89.9,89.9,1.0,1,1
0,5,100,100,5000,98.22999999999999,91.41,90.2,90.2,1.0,15,3
4,1,100,20,2048,95.11,91.25999999999999,91.14999999999999,90.18,1.0,15,3
2,5,100,20,5000,95.67,94.98,92.05,89.68,1.0,15,3
6,5,100,10,5000,96.54,92.33,90.42,90.42,1.0,1,1
7,5,100,30,32,94.0,89.85,89.72,89.72,1.0,15,3
2,3,100,10,2048,94.72666666666667,92.61,91.08000000000001,89.68,0.5,15,3
4,5,100,20,32,92.2,90.38000000000001,90.23,90.18,1.0,15,3
3,5,100,50,7000,94.85,93.53,89.9,89.9,1.0,1,1
4,5,100,10,16,91.64999999999999,90.85,90.58,90.18,1.0,15,3
2,3,100,20,2048,95.89999999999999,94.45,91.99000000000001,89.68,1.0,15,3
7,5,100,50,1024,96.28,95.00333333333333,89.73666666666666,89.72,0.75,15,3
3,3,100,20,4096,95.59,92.99,90.98,89.9,1.0,15,3
2,8,100,20,2048,95.20333333333333,93.78999999999999,91.13666666666667,89.68,0.5,15,3
2,3,100,20,2048,94.95666666666666,93.52666666666667,91.26333333333334,89.68,0.5,15,3
1,5,100,100,5000,98.13,91.93,88.64999999999999,88.64999999999999,1.0,15,3
4,3,100,100,128,93.65,90.33,90.18,90.18,1.0,15,3
6,5,100,80,5000,96.99,93.74,90.42,90.42,1.0,15,3
2,2,100,30,1024,94.67666666666666,93.22,90.81666666666666,89.68,0.5,15,3
5,5,100,100,128,91.60000000000001,91.71333333333334,91.08000000000001,91.08000000000001,0.5,15,3
4,5,100,30,7000,94.67,92.72,90.36,90.18,1.0,1,1
1,5,100,20,5000,97.78,89.61,89.2,88.64999999999999,1.0,1,1
9,5,100,80,7000,92.47,91.82000000000001,89.91,89.91,1.0,1,1
3,3,100,30,2048,95.17,93.19,90.51,89.9,1.0,15,3
2,5,100,20,5000,95.73,94.92,92.04,89.68,1.0,15,3
4,2,100,20,1024,94.45666666666666,91.58666666666667,90.69666666666667,90.18,0.5,15,3
2,5,100,60,5000,95.62,94.28999999999999,89.83,89.68,1.0,15,3
2,1,100,50,5000,95.26,89.95,89.78,89.68,1.0,1,1
4,5,100,10,16,90.96666666666667,90.56333333333333,90.45333333333333,90.18,0.5,15,3
4,5,100,100,4096,95.48,90.84,90.18,90.18,1.0,15,3
2,5,100,30,1024,94.74000000000001,93.91666666666667,90.54333333333334,89.68,0.5,15,3
5,5,100,30,5000,93.89,92.25999999999999,91.09,91.08000000000001,1.0,15,3
3,2,100,10,2048,94.24333333333334,91.17333333333333,90.56666666666666,89.9,0.5,15,3
9,5,100,20,5000,93.49,91.19,90.03999999999999,89.91,1.0,15,3
4,5,100,40,7000,94.97,92.47999999999999,90.2,90.18,1.0,1,1
8,5,100,10,5000,93.69,90.28,90.25999999999999,90.25999999999999,1.0,15,3
2,5,100,20,32,91.33333333333333,91.64,90.72333333333333,89.68,0.5,15,3
6,5,100,30,7000,96.66,94.31,90.42,90.42,1.0,1,1
8,10,100,80,256,92.77,90.45,90.25999999999999,90.25999999999999,1.0,15,3
2,10,100,30,1024,94.63333333333334,94.15,90.55333333333333,89.68,0.5,15,3
9,5,100,80,5000,92.41,92.07,89.91,89.91,1.0,15,3
2,3,100,10,1024,95.66,93.75,91.94,89.68,1.0,15,3
3,5,100,20,256,93.82000000000001,91.75999999999999,90.56,89.9,0.5,15,3
7,5,100,20,7000,96.92,94.0,90.88000000000001,89.72,1.0,1,1
2,5,100,50,5000,95.36,94.33,90.13,89.68,1.0,15,3
1,1,100,80,5000,97.8,88.64999999999999,88.64999999999999,88.64999999999999,1.0,1,1
5,5,100,20,5000,94.52000000000001,91.8,91.08000000000001,91.08000000000001,1.0,15,3
6,1,100,100,128,96.21,90.42,90.42,90.42,1.0,15,3
2,1,100,10,4096,94.73333333333333,91.71000000000001,91.27666666666666,89.68,0.5,15,3
3,1,100,30,5000,94.86,90.58,90.68,89.9,1.0,1,1
9,5,100,30,7000,92.66,90.86999999999999,89.92,89.91,1.0,1,1
2,3,100,30,2048,95.01333333333334,93.90333333333334,90.73,89.68,0.5,15,3
9,5,100,20,128,90.68,90.12,89.91,89.91,0.5,15,3
0,3,100,40,512,95.87,90.57666666666667,90.2,90.2,0.25,15,3
2,1,100,30,2048,94.97333333333333,91.15333333333334,90.62666666666667,89.68,0.5,15,3
5,5,100,80,5000,93.69,92.36999999999999,91.08000000000001,91.08000000000001,1.0,15,3
3,2,100,20,1024,95.11,91.75,90.77,89.9,1.0,15,3
3,1,100,10,2048,94.49666666666666,90.25333333333333,90.66,89.9,0.5,15,3
3,5,100,30,6131,94.87666666666667,92.88333333333333,90.23,89.9,0.5,3,3
8,1,100,20,5000,92.88,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
1,5,100,40,1024,98.00999999999999,92.58,88.64999999999999,88.64999999999999,1.0,15,3
6,5,100,20,5000,97.26,94.04,90.42,90.42,1.0,15,3
7,5,100,30,64,93.90666666666667,91.70666666666666,89.91666666666667,89.72,0.5,15,3
4,5,100,40,1024,95.12,92.53,90.28,90.18,1.0,15,3
3,2,100,30,6131,95.58,92.29,90.35,89.9,1.0,3,3
3,5,100,20,16,90.44,90.13333333333333,90.05666666666666,89.9,0.5,15,3
3,5,100,30,16,90.75666666666666,90.25999999999999,89.96,89.9,0.5,15,3
0,5,100,80,5000,98.13,91.86,90.2,90.2,1.0,15,3
2,8,100,20,2048,95.02000000000001,94.07666666666667,91.22,89.68,0.5,15,3
3,5,100,30,128,94.52000000000001,90.92,90.53999999999999,89.9,1.0,15,3
8,3,100,20,2048,92.39666666666668,90.51666666666667,90.25999999999999,90.25999999999999,0.5,15,3
1,5,100,60,7000,97.91,94.11,88.64999999999999,88.64999999999999,1.0,1,1
6,5,100,40,1024,96.57,94.87,90.42,90.42,1.0,15,3
2,5,100,30,16,90.05333333333333,91.30333333333334,90.31333333333333,89.68,0.5,15,3
0,3,100,20,5000,97.89,91.96,90.22,90.2,1.0,15,3
4,5,100,20,64,92.20666666666666,90.98333333333333,90.65666666666667,90.18,0.5,15,3
8,1,100,40,5000,92.92,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
5,5,100,80,5000,93.17,92.17999999999999,91.08000000000001,91.08000000000001,1.0,1,1
5,5,100,10,5000,94.06,91.27,91.08000000000001,91.08000000000001,1.0,15,3
2,5,100,20,512,95.23,93.82000000000001,91.67999999999999,89.68,1.0,15,3
6,5,100,10,7000,96.53,92.27,90.42,90.42,1.0,1,1
4,8,100,20,2048,94.14333333333333,91.81666666666666,90.68333333333334,90.18,0.5,15,3
1,5,100,40,5000,98.16,93.37,88.64999999999999,88.64999999999999,1.0,15,3
7,5,100,10,32,93.39666666666666,90.66,90.03999999999999,89.72,0.5,15,3
2,3,100,20,1024,95.23,94.27,91.99000000000001,89.68,1.0,15,3
3,3,100,30,4096,95.13000000000001,93.04,90.44,89.9,1.0,15,3
3,5,100,20,1024,95.09,92.60000000000001,90.98,89.9,1.0,15,3
8,5,100,40,7000,93.03,91.10000000000001,90.25999999999999,90.25999999999999,1.0,1,1
8,5,100,40,1024,92.62,90.79,90.25999999999999,90.25999999999999,1.0,15,3
4,5,100,20,1024,94.8,92.92,91.22,90.18,1.0,15,3
4,5,100,20,128,92.36666666666666,91.37333333333333,90.68,90.18,0.5,15,3
3,8,100,30,1024,95.24000000000001,93.0,90.60000000000001,89.9,1.0,15,3
2,3,100,30,2048,95.78,94.69,91.08000000000001,89.68,1.0,15,3
4,2,100,20,2048,94.19,91.49000000000001,90.75,90.18,0.5,15,3
4,5,100,20,128,94.03,90.84,91.14,90.18,1.0,15,3
2,5,100,20,16,90.10666666666667,90.18666666666667,89.99333333333334,89.68,0.5,15,3
3,2,100,30,6131,94.98666666666666,91.53,90.24,89.9,0.5,3,3
3,1,100,10,2048,95.12,90.67,91.03,89.9,1.0,15,3
3,5,100,10,4096,95.61,92.07,90.7,89.9,1.0,15,3
4,5,100,20,1024,94.12333333333333,91.4,90.71666666666667,90.18,0.5,15,3
4,5,100,30,32,92.5,90.35,90.18,90.18,1.0,15,3
5,5,100,20,7000,93.55,91.36,91.09,91.08000000000001,1.0,1,1
3,5,100,30,512,94.88,92.46,90.36,89.9,1.0,15,3
2,1,100,40,5000,95.28999999999999,90.57,90.16,89.68,1.0,1,1
3,3,100,10,1024,94.20333333333333,91.12666666666667,90.48666666666666,89.9,0.5,15,3
7,5,100,20,16,90.89666666666668,90.36333333333333,89.96,89.72,0.5,15,3
9,3,100,40,32,89.94333333333333,89.92999999999999,89.91,89.91,0.5,15,3
2,5,100,20,16,90.20666666666666,90.14666666666666,90.04666666666667,89.68,0.5,15,3
3,5,100,80,7000,95.00999999999999,92.95,89.9,89.9,1.0,1,1
7,1,100,20,4096,96.41666666666666,91.13,90.61666666666667,89.72,0.5,15,3
6,3,100,40,1024,96.08666666666666,93.69666666666666,90.42,90.42,0.5,15,3
0,5,100,50,7000,97.69,92.4,90.25,90.2,1.0,1,1
2,1,100,20,4096,95.96000000000001,93.02,91.75999999999999,89.68,1.0,15,3
3,5,100,20,128,93.20333333333333,91.31666666666666,90.53666666666666,89.9,0.5,15,3
2,8,100,10,1024,95.72,93.77,92.01,89.68,1.0,15,3
7,5,100,20,1024,96.8,93.8,90.55,89.72,1.0,15,3
7,2,100,30,2048,96.77,93.5,90.41,89.72,1.0,15,3
3,10,100,30,6131,95.5,93.74,90.48,89.9,1.0,3,3
9,5,100,20,7000,92.95,90.63,89.94,89.91,1.0,1,1
4,5,100,40,1024,95.00999999999999,92.77,90.24,90.18,1.0,15,3
0,5,100,60,7000,97.89999999999999,92.43,90.22,90.2,1.0,1,1
